Review,product_category,score,score_category
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 저희 제품을 구매하여 주시고 리뷰 남겨주심에 감사를 드립니다 고객님께서 남겨주신 소중한 의견을 생각하며 좋은 점은 더욱 발전시키고, 부족한 점은 빠르게 개선하여 앞으로도 더 좋은 상품들로 고객님을 만나뵐 수 있도록 노력하는 웰스가 되겠습니다 추운 겨울 마음 따뜻해지는 하루 보내시길 응원합니다 구매해주셔서 감사합니다 더보기",건조기,,나쁨
"리뷰 더보기 접기 평점 4  . 신고 옵션선택 120매 라벤더60매 스윗러브60매 시트는 매우 얇은데 크기가 적당하고 향도 진한 것 같아요. 구입할때 사은품으로 받았던 제품이 있어 그거 사용하다 다 떨어져서 구입하게 되었는데 만족해요. 특히, 잔향이 좋네요. 그래서 앞으로 이제품으로 꾸준하게 사용할 것 같아요. 사진 비디오 수 2 이미지 펼쳐보기 0",건조기,4.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 저희 제품에 대해 시간을 내어 소중한 의견과 리뷰를 남겨주셔서 감사합니다 고객님께서 남겨주신 소중한 의견을 생각하며 좋은 점은 더욱 발전시키고, 부족한 점은 빠르게 개선하여 앞으로도 더욱 성장하여 고객님께 만족을 드릴 수 있는 웰스로만센트라린 이 되겠습니다. 앞으로도 많은 관심 부탁드립니다 새해가 밝았습니다 모두 새해 복 많이 받으세요 감사합니다 더보기",건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 옵션선택 180매 엑스트라 60매 3개 재구매아로퓸 건조기 시트 친구 추천받아서 이향 저향 다 써봤는데 개인적으로는 엑스트라가 제일 좋은것 같아요 향이 너무 좋아서 차에도 놔두고 욕실에도 놔둿는데 향이 너무 좋네요 건조기에 넣어도 은은하니 오래가구요 빨래양에 따라서 2 3장 더 넣음 향이 더 오래가요 이번에는 할인을 많이해서 저렴하게 잘 삿네요 더보기 사진 비디오 수 2 이미지 펼쳐보기 0,건조기,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 채워드리고 싶은 웰스로만센트라린입니다 우선 저희 제품을 구매해 주심에 가장 큰 감사를 드립니다 고객님께서 주신 소중한 의견을 바탕으로, 좋은 점은 더욱 발전시키고, 부족한 점은 빠르게 개선하여 고객님께 만족만 드릴 수 있는 웰스로만센트라린이 되겠습니다 본격적인 영하의 온도로 추운 날씨지만 마음은 따뜻하고 훈훈하게 느껴질 수 있는 계절 보내셨으면 좋겠습니다! 미리메리크리스마스 소중한 리뷰에 감사합니다 더보기",건조기,,나쁨
"리뷰 더보기 접기 평점 5  . 신고 옵션선택 120매 엑스트라60매 벨플라워60매 스타일러 사용시 타사제품은 향이 약해서 진한향을 찾던중 구입하게 됐습니다 섬유유연제,방향제 같은걸 좋아하는 스퇄이라 향이 진하고 오래가는걸 선호합니다 첫구매 사용이라 어떤향이 맘에 들지몰라 다른향으로 두개 구매했네요,우선 엑스트라를 개봉했는데 향 진함,향기 아주 맘에 드네요 나머지 하나도 사용해보고 또다른 종류들도 각각 구매해 사용해보고 마음에 드는걸로 정착 할 예정입니다 사진 비디오 수 2 이미지 펼쳐보기 0",건조기,5.0,좋음
판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 저희 제품을 구매해 주시고 시간을 내어 소중한 의견과 리뷰를 남겨주심에 감사인사 드립니다 고객님께서 주신 귀중한 의견을 바탕으로 제품부터 배송까지 만족과 감동을 전달드릴수 있게 최선을 다하는 웰스로만센트라린이 되겠습니다 앞으로도 저희 제품에 많은 사랑을 부탁드립니다 꾸벅 본격적인 겨울 날씨가 시작 된다고 합니다. 춥지만 마음은 따뜻한 하루 되시길 바랍니다 구매해주셔서 다시한번 감사드립니다 메리크리스마스! 더보기,건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 옵션선택 엑스트라60매 해피니스60매 세제90 캡슐쓰다가 건조기쓰면 냄새가 아예 없어지지는 않지만 약해지는게 싫어서 구매하게 되었어요. 일단 처음 구매하는거라 다양하게 선택했는데 뭐하나 빠지지않게 향기가 너무 좋구요. 시트 사용후에도 냄새가 오래 지속되서 너무 조아요 앞으로 계속 구매할수밖에 없네요 귀여윤 미니 가방도 너무 감사해용 보관용으로 잘쓰고 있습니다 이미지 펼쳐보기 0,건조기,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 채워드리고 싶은 웰스로만센트라린입니다 먼저 저희 제품에 대한 의견과 소중한 리뷰에 감사인사드립니다 고객님께서 제공해주신 소중한 의견을 바탕으로, 긍정적인 부분은 유지하되, 부정적인 부분은 보완하기 위해 노력하여 더 나은 서비스와 가치를 제공하는 웰스로만센트라린 이 되겠습니다. 바람이 차게만 느껴지는 겨울입니다 건강유의하시길 바랍니다 구매해주셔서 감사합니다 더보기",건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 옵션선택 120매 엑스트라60매 엑스트라60매 향은 너무 좋아요 매번 제품은 만족인데 네이버는 도착보장해놓고 지들마음대로 날짜변경해버리네요 한두번도 아니고 탈퇴해야겠어요 근데 물건은좋습니다 저는 여기 카포드 세제 브라이트닝과 이 엑스트라의 조합에 항상만족합니다 남편옷의 쩐내는 카포드세제중 스포츤가??? 그걸로 잡았어요 사놓고 냄새 역해서 안썼는데 남자찌든내잡는용도인가봐요 더보기 이미지 펼쳐보기 0,건조기,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 저희 제품을 구매하여 주시고 리뷰 남겨주심에 감사를 드립니다 고객님께서 남겨주신 소중한 의견을 생각하며 좋은 점은 더욱 발전시키고, 부족한 점은 빠르게 개선하여 앞으로도 더 좋은 상품들로 고객님을 만나뵐 수 있도록 노력하는 웰스가 되겠습니다 추운 겨울 마음 따뜻해지는 하루 보내시길 응원합니다 새해 복 많이 받으세요 더보기",건조기,,나쁨
"리뷰 더보기 접기 평점 5  . 신고 옵션선택 180매 라벤더 60매 3개 무엇보다 빠른 배송에 너무 만족했어요 제품은 개봉 후 사용 예정인데, 그냥 믿을려고요 그래야 맘 편안하게 오래 오래 사용하고 재 주문 하죠 사진 비디오 수 3 이미지 펼쳐보기 1",건조기,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 앞으로도 많은 분들께 만족을 드릴 수 있는 향과, 제품으로 고객님의 세탁시간을 즐겁게 해드릴 수 있도록 노력하겠습니다 다시한번 구매해주셔서 감사드리며 앞으로도 더 좋은 구성과 행사로 찾아뵐 수 있었으면 좋겠습니다 구매후 소중한 의견 감사합니다, 새해 복 많이 받으세요 더보기",건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 옵션선택 120매 벨플라워60매 벨플라워60매 세제 쓰고 향이 너무 좋아서 건조기시트까지 같은향으로 주문했어요 박스에서 이미 좋은향이 솔솔 일반 시트지랑 다르게 향이 너무 고급져서 향수가 따로 필요 없어요 재구매 의사 200 입니다 이미지 펼쳐보기 0,건조기,5.0,좋음
판매자  . 신고 안녕하세요 고객님 웰스로만센트라린입니다 좋은 말씀 감사드립니다 고객님께서 주신 말씀 토대로 더 연구하고 노력하여 좋은 제품으로 고객님의 세탁시간을 더욱 향기롭게 채워드리기 위해 노력하겠습니다 앞으로도 많은 관심 부탁드립니다 더보기,건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 옵션선택 180매 샤인60 엑스트라60 벨플라워60 몇 년 전부터 세제는 아로퓸만 쓰고 있어요. 드라이 시트도 처음 출시 되었을 때 케이스랑 같이 받았거든요. 향이 너무너무 좋아서 자꾸 사게 됩니다. 주변에도 추천해서 다들 아로퓸 써요 사진 비디오 수 2 이미지 펼쳐보기 0,건조기,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 고객님의 세탁시간을 향기로 즐겁게 해드리고 싶은 웰스로만센트라린입니다 저희 제품에 대해 시간을 내어 소중한 의견과 리뷰를 남겨주셔서 감사합니다 고객님께서 남겨주신 소중한 의견을 생각하며 좋은 점은 더욱 발전시키고, 부족한 점은 빠르게 개선하여 앞으로도 더욱 성장하여 고객님께 만족을 드릴 수 있는 웰스로만센트라린 이 되겠습니다. 앞으로도 많은 관심 부탁드립니다 새해의 시작이 행복한 일로 시작되었으면 좋겠습니다 소중한 리뷰에 감사합니다 더보기",건조기,,나쁨
리뷰 더보기 접기 평점 5  . 신고 건조기 단품 20 8800 주거형태거주인원 2인싱글건조성능좋아요 예전부터 건조기를 너무나 원했는데 드디어 구매했네요! 현관이 좁아서 사다리차로 배송해주셨는데 전선때문에 안될줄 알았는데 운전 실력이 진짜 좋으셔서 아무 문제 없이 잘 배송해주셨어요! 설치 후에도 설명도 굉장히 친절하게 잘해주셔서 이해가 쏙쏙 잘 되었어요. 배송기사 두분과 사다리차 기사님 세분 모두 너무 잘해주셔서 감사드려요 저희는 고양이가 많아서 펫케어 모드가 있는게 너무 좋았어요. 털이 96.4 나 제거된다고 해서 엄청 기대하면서 오자마자 바로 사용해보고 있는데 소음도 크지 않고 조용히 잘 돌아가는걸 보고 있으니 너무 뿌듯해요. 건조기라 사용자가 크게 신경쓸 것도 없는게 편하고 실내 어디에도 설치할 수 있는 것도 큰 장점인 것 같아요. 저희도 바로 거실에 설치했는데 디자인도 네모네모한게 이뻐서 인테리어도 크게 해치지 않아요. 좋은 가격에 좋은 제품을 구매할 수 있어서 감사드립니다! 잘 사용할게요! 더보기 사진 비디오 수 3 이미지 펼쳐보기 0,건조기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 건조기 단품 20 8800 주거형태거주인원 2인신혼 부부건조성능좋아요 라이브 혜택으로 좋은 기회에 구입했어요! 원쁠딜 적립은 아무리 해도 안돼서 실패했지만 시골 부모님집에 세탁실 좁아서 거실에 설치했는데 전력문제로 기사님 번거로우실텐데 주말이라 고객센터 문의가 안되니까 알려주신 방법대로 전기시공해서 다시 연락 드리니 당일날 기사님이 반품처리된거 취소해서 와서 설치해주고 가셨어요! 진짜 너무너무 감사하고 친절하신 기사님! 사용설명도 꼼꼼하게 해주고 가셨다고 하고 세탁기는 사용중인게 있어 건조기만 구매했는데 워낙 혜택도 좋았고 직접 보니 너무 마음에 들어서 타워로 구매할걸 조금 후회될정도 블랙캐비어 컬러 넘 예쁘고 용량 넉넉하고! 배송도 진짜 빠르고 설치까지도 완벽했어요 다음에도 여기서 구매해야겠어요! 더보기 사진 비디오 수 3 이미지 펼쳐보기 0,건조기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 건조기 단품 20 8800 주거형태거주인원 3인대가족건조성능좋아요 처음 네이버라이브 방송 때 처음이라 잘못주문해서 취소 후 재주문했습니다. 아쉽게 처음에 받은 특별 적립은 받진 못했지만 오랫동안 건조기 구매를 망설였었는데 후회없을 정도로 너무 만족합니다. 그동안 빨래하면서 힘들지만 참았던 것들을 생각하니 왜 이제야 구입했나 싶었습니다 재주문 과정에서 잘대응해주신 담당자분들도 너무 친절하셨고 좋은 가격으로 잘 구매한것 같습니다. 세탁기 세트 가격이 좋아서 세트로 구매할까했는데 어머니께서 세탁기는 통돌이만 쓰셔서 건조기만 구매했습니다. 다음에는 제 집에 둘때 또 구매할게요 더보기 동영상컨텐츠 사진 비디오 수 2 이미지 펼쳐보기 0,건조기,5.0,좋음
리뷰 더보기 접기 평점 5 1  . 신고 건조기 단품 20 8800 건조성능좋아요 요즘 건조기없이 어떻게 사나요.... 통돌이 세탁기옆에 자리가 좁아 김치냉장고 없는 대신 옆에 건조기 두었어요 크기가 딱이네요! 소음이 많이없어 내부에도 설치하시는 분들이 많다기에 저도 내부에서 잘 쓰고 있습니다. 배송기사님이 친절하게 설명해주시고 배송도 잘해주셨어요 만족합니다. !! 더보기 이미지 펼쳐보기 0,건조기,5.0,좋음
"리뷰 더보기 접기 평점 5 0  . 신고 건조기 단품 20 8800 주거형태거주인원 5인대가족건조성능좋아요 친정에서 산후조리 할 예정인데, 어른 빨래에 아기 빨래까지 집안일이 만만치 않을 것 같아 건조기 보내드렸는데, 엄마가 좋다고 하시네여 건조기 처음 사용하시는 건데, 뽀송하게 잘 마르고, 먼지 나오는 거 보고 신기해 하세요 용량도 넉넉해서 좋습니다! 기존 세탁기가 통돌이라 타워로 설치를 못한 게 아쉬워서 세탁기도 드럼으로 바꿀까 고민중이고, 건조기는 이제 정말 필수! 추천합니다!! 이미지 펼쳐보기 0",건조기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 건조기 단품 20 8800 건조성능좋아요 생각한거보다 너무커서 놀랐는데.. 몇일보다보니까 익숙해지네요 세탁기 건조기 전부 삼성껄로 주문했는데 기사님들도 굉장히 친절하셨고 잘해주셨습니다! 적당한 가격에 잘산거같아요!! 건조기써보니 너무좋고 오래쓴 수건이 이렇게 뽀송해질수가있다는게 신기해요..다만 매번 먼지청소를 해야하는게 조금 귀찮긴해요.. 집안에 설치해서 아이있는집은 조심하는게 좋을듯하네요!! 이미지 펼쳐보기 0,건조기,5.0,좋음
